timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1671634817502,2085,post login,201,Created,NormalTest 1-38,text,false,"The operation lasted too long: It took 2,085 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,86,86,https://market-final-project.herokuapp.com/auth/login,2085,0,0
1671634817918,1678,post-register,201,Created,NormalTest 1-70,text,true,,574,876,86,86,https://market-final-project.herokuapp.com/auth/register,1678,0,1021
1671634818031,1611,post-seller-product,201,Created,NormalTest 1-33,text,true,,675,124274,87,87,https://market-final-project.herokuapp.com/seller/product,1611,0,0
1671634817564,2096,post login,201,Created,NormalTest 1-50,text,false,"The operation lasted too long: It took 2,096 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,87,87,https://market-final-project.herokuapp.com/auth/login,2096,0,0
1671634815719,3943,post-register,201,Created,NormalTest 1-48,text,false,"The operation lasted too long: It took 3,943 milliseconds, but should not have lasted longer than 2,000 milliseconds.",572,869,87,87,https://market-final-project.herokuapp.com/auth/register,3943,0,961
1671634819277,416,get-seller-product,200,OK,NormalTest 1-37,text,true,,716,463,87,87,https://market-final-project.herokuapp.com/seller/product,416,0,0
1671634818218,1482,post-register,201,Created,NormalTest 1-73,text,true,,574,911,87,87,https://market-final-project.herokuapp.com/auth/register,1482,0,838
1671634819101,604,get-seller-product-id,200,OK,NormalTest 1-32,text,true,,714,472,87,87,https://market-final-project.herokuapp.com/seller/product/41132,604,0,0
1671634818536,1177,post-seller-product,201,Created,NormalTest 1-5,text,true,,675,124265,87,87,https://market-final-project.herokuapp.com/seller/product,1177,0,0
1671634818932,783,post-seller-product,201,Created,NormalTest 1-54,text,true,,675,124319,87,87,https://market-final-project.herokuapp.com/seller/product,783,0,0
1671634819219,502,delete-seller-product,200,OK,NormalTest 1-8,text,true,,322,494,88,88,https://market-final-project.herokuapp.com/seller/product/41116,502,0,0
1671634817567,2325,post login,201,Created,NormalTest 1-52,text,false,"The operation lasted too long: It took 2,325 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,89,89,https://market-final-project.herokuapp.com/auth/login,2325,0,0
1671634818131,1845,post-register,201,Created,NormalTest 1-72,text,true,,574,916,90,90,https://market-final-project.herokuapp.com/auth/register,1845,0,1247
1671634818419,1561,post-register,201,Created,NormalTest 1-75,text,true,,574,901,90,90,https://market-final-project.herokuapp.com/auth/register,1561,0,1026
1671634817600,2434,post login,201,Created,NormalTest 1-39,text,false,"The operation lasted too long: It took 2,434 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,91,91,https://market-final-project.herokuapp.com/auth/login,2434,0,0
1671634819596,654,post login,201,Created,NormalTest 1-70,text,true,,525,388,93,93,https://market-final-project.herokuapp.com/auth/login,654,0,0
1671634817947,2379,post login,201,Created,NormalTest 1-53,text,false,"The operation lasted too long: It took 2,379 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,94,94,https://market-final-project.herokuapp.com/auth/login,2379,0,0
1671634819587,781,get-seller-product,200,OK,NormalTest 1-56,text,true,,716,466,94,94,https://market-final-project.herokuapp.com/seller/product,781,0,0
1671634819587,799,post-register,201,Created,NormalTest 1-4,text,true,,574,899,94,94,https://market-final-project.herokuapp.com/auth/register,799,0,0
1671634819263,1123,post-seller-product,201,Created,NormalTest 1-58,text,true,,675,124265,94,94,https://market-final-project.herokuapp.com/seller/product,1123,0,0
1671634819693,713,get-seller-product-id,200,OK,NormalTest 1-37,text,true,,714,469,94,94,https://market-final-project.herokuapp.com/seller/product/41138,713,0,0
1671634819208,1198,post-seller-product,201,Created,NormalTest 1-45,text,true,,675,124265,94,94,https://market-final-project.herokuapp.com/seller/product,1198,0,0
1671634819175,1231,post-seller-product,201,Created,NormalTest 1-63,text,true,,675,124244,94,94,https://market-final-project.herokuapp.com/seller/product,1231,0,0
1671634818720,1694,post-register,201,Created,NormalTest 1-78,text,true,,574,866,94,94,https://market-final-project.herokuapp.com/auth/register,1694,0,938
1671634819078,1357,post-seller-product,201,Created,NormalTest 1-44,text,true,,675,124247,95,95,https://market-final-project.herokuapp.com/seller/product,1356,0,0
1671634817944,2491,post login,201,Created,NormalTest 1-47,text,false,"The operation lasted too long: It took 2,491 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,95,95,https://market-final-project.herokuapp.com/auth/login,2491,0,0
1671634818820,1742,post-register,201,Created,NormalTest 1-79,text,true,,574,901,96,96,https://market-final-project.herokuapp.com/auth/register,1742,0,990
1671634819705,857,delete-seller-product,200,OK,NormalTest 1-32,text,true,,322,494,96,96,https://market-final-project.herokuapp.com/seller/product/41132,857,0,0
1671634819020,1552,post-register,201,Created,NormalTest 1-81,text,true,,574,871,96,96,https://market-final-project.herokuapp.com/auth/register,1552,0,883
1671634819660,925,post-seller-product,201,Created,NormalTest 1-50,text,true,,675,124301,96,96,https://market-final-project.herokuapp.com/seller/product,925,0,0
1671634819453,1201,post-seller-product,201,Created,NormalTest 1-36,text,true,,675,124274,97,97,https://market-final-project.herokuapp.com/seller/product,1201,0,0
1671634819219,1484,post-register,201,Created,NormalTest 1-83,text,true,,574,916,97,97,https://market-final-project.herokuapp.com/auth/register,1484,0,1026
1671634819893,818,post-seller-product,201,Created,NormalTest 1-52,text,true,,675,124310,97,97,https://market-final-project.herokuapp.com/seller/product,818,0,0
1671634820407,407,get-seller-product,200,OK,NormalTest 1-63,text,true,,716,463,98,98,https://market-final-project.herokuapp.com/seller/product,407,0,0
1671634819320,1528,post-register,201,Created,NormalTest 1-84,text,true,,574,911,99,99,https://market-final-project.herokuapp.com/auth/register,1528,0,1066
1671634815063,5791,post-seller-product,201,Created,NormalTest 1-17,text,false,"The operation lasted too long: It took 5,791 milliseconds, but should not have lasted longer than 2,000 milliseconds.",675,124301,99,99,https://market-final-project.herokuapp.com/seller/product,5791,0,0
1671634820407,455,delete-seller-product,200,OK,NormalTest 1-37,text,true,,322,491,99,99,https://market-final-project.herokuapp.com/seller/product/41138,455,0,0
1671634820368,494,get-seller-product-id,200,OK,NormalTest 1-56,text,true,,714,472,99,99,https://market-final-project.herokuapp.com/seller/product/41141,494,0,0
1671634815217,5660,post-register,201,Created,NormalTest 1-43,text,false,"The operation lasted too long: It took 5,660 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,896,99,99,https://market-final-project.herokuapp.com/auth/register,5660,0,1850
1671634820573,394,post login,201,Created,NormalTest 1-81,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,394,0,0
1671634816419,4598,post-register,201,Created,NormalTest 1-55,text,false,"The operation lasted too long: It took 4,598 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,896,100,100,https://market-final-project.herokuapp.com/auth/register,4598,0,872
1671634817719,3300,post-register,400,Bad Request,NormalTest 1-68,text,false,"The operation lasted too long: It took 3,300 milliseconds, but should not have lasted longer than 2,000 milliseconds.",344,866,100,100,https://market-final-project.herokuapp.com/auth/register,3299,0,996
1671634820586,458,get-seller-product,200,OK,NormalTest 1-50,text,true,,716,466,100,100,https://market-final-project.herokuapp.com/seller/product,458,0,0
1671634819519,1539,post-register,201,Created,NormalTest 1-86,text,true,,574,916,100,100,https://market-final-project.herokuapp.com/auth/register,1539,0,1060
1671634820251,833,post-seller-product,201,Created,NormalTest 1-70,text,true,,675,124265,100,100,https://market-final-project.herokuapp.com/seller/product,833,0,0
1671634820703,439,post login,201,Created,NormalTest 1-83,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,439,0,0
1671634820562,638,post-seller-product,201,Created,NormalTest 1-32,text,true,,675,124247,100,100,https://market-final-project.herokuapp.com/seller/product,638,0,0
1671634816500,4780,get-seller-product-id,200,OK,NormalTest 1-13,text,false,"The operation lasted too long: It took 4,780 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,100,100,https://market-final-project.herokuapp.com/seller/product/41118,4779,0,0
1671634817286,3994,get-seller-product,200,OK,NormalTest 1-18,text,false,"The operation lasted too long: It took 3,994 milliseconds, but should not have lasted longer than 2,000 milliseconds.",716,466,100,100,https://market-final-project.herokuapp.com/seller/product,3994,0,0
1671634820848,433,post login,201,Created,NormalTest 1-84,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,432,0,0
1671634820862,425,delete-seller-product,200,OK,NormalTest 1-56,text,true,,322,494,100,100,https://market-final-project.herokuapp.com/seller/product/41141,425,0,0
1671634820814,494,get-seller-product-id,200,OK,NormalTest 1-63,text,true,,714,469,100,100,https://market-final-project.herokuapp.com/seller/product/41148,494,0,0
1671634816883,4446,get-seller-product-id,200,OK,NormalTest 1-9,text,false,"The operation lasted too long: It took 4,446 milliseconds, but should not have lasted longer than 2,000 milliseconds.",714,472,100,100,https://market-final-project.herokuapp.com/seller/product/41120,4446,0,0
1671634820862,511,post-seller-product,201,Created,NormalTest 1-37,text,true,,675,124316,100,100,https://market-final-project.herokuapp.com/seller/product,511,0,0
1671634820854,534,get-seller-product,200,OK,NormalTest 1-17,text,true,,716,466,100,100,https://market-final-project.herokuapp.com/seller/product,534,0,0
1671634821044,344,get-seller-product-id,200,OK,NormalTest 1-50,text,true,,714,472,100,100,https://market-final-project.herokuapp.com/seller/product/41150,344,0,0
1671634819015,2449,post login,201,Created,NormalTest 1-62,text,false,"The operation lasted too long: It took 2,449 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,100,100,https://market-final-project.herokuapp.com/auth/login,2449,0,0
1671634819819,1713,post-register,201,Created,NormalTest 1-89,text,true,,574,866,100,100,https://market-final-project.herokuapp.com/auth/register,1713,0,1276
1671634821201,357,post-register,201,Created,NormalTest 1-32,text,true,,574,899,100,100,https://market-final-project.herokuapp.com/auth/register,357,0,0
1671634820519,1204,post-register,201,Created,NormalTest 1-96,text,true,,574,916,100,100,https://market-final-project.herokuapp.com/auth/register,1204,0,784
1671634821281,489,get-seller-product-id,200,OK,NormalTest 1-18,text,true,,714,472,100,100,https://market-final-project.herokuapp.com/seller/product/41128,489,0,0
1671634821308,498,delete-seller-product,200,OK,NormalTest 1-63,text,true,,322,491,100,100,https://market-final-project.herokuapp.com/seller/product/41148,498,0,0
1671634820618,1190,post-register,201,Created,NormalTest 1-97,text,true,,574,916,100,100,https://market-final-project.herokuapp.com/auth/register,1190,0,770
1671634815818,6047,post-register,201,Created,NormalTest 1-49,text,false,"The operation lasted too long: It took 6,047 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,896,100,100,https://market-final-project.herokuapp.com/auth/register,6047,0,1746
1671634821388,499,get-seller-product-id,200,OK,NormalTest 1-17,text,true,,714,472,100,100,https://market-final-project.herokuapp.com/seller/product/41131,499,0,0
1671634819085,2802,post login,201,Created,NormalTest 1-61,text,false,"The operation lasted too long: It took 2,802 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,100,100,https://market-final-project.herokuapp.com/auth/login,2802,0,0
1671634819344,2546,post login,201,Created,NormalTest 1-42,text,false,"The operation lasted too long: It took 2,546 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,100,100,https://market-final-project.herokuapp.com/auth/login,2546,0,0
1671634816920,4970,post-register,201,Created,NormalTest 1-60,text,false,"The operation lasted too long: It took 4,970 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,906,100,100,https://market-final-project.herokuapp.com/auth/register,4970,0,986
1671634816820,5092,post-register,201,Created,NormalTest 1-59,text,false,"The operation lasted too long: It took 5,092 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,901,100,100,https://market-final-project.herokuapp.com/auth/register,5092,0,1041
1671634821287,632,post-seller-product,201,Created,NormalTest 1-56,text,true,,675,124328,100,100,https://market-final-project.herokuapp.com/seller/product,631,0,0
1671634821281,681,post-seller-product,201,Created,NormalTest 1-84,text,true,,675,124337,100,100,https://market-final-project.herokuapp.com/seller/product,681,0,0
1671634821532,430,post login,201,Created,NormalTest 1-89,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,430,0,0
1671634819663,2330,post login,201,Created,NormalTest 1-48,text,false,"The operation lasted too long: It took 2,330 milliseconds, but should not have lasted longer than 2,000 milliseconds.",520,384,100,100,https://market-final-project.herokuapp.com/auth/login,2330,0,0
1671634820819,1258,post-register,201,Created,NormalTest 1-99,text,true,,574,896,100,100,https://market-final-project.herokuapp.com/auth/register,1258,0,863
1671634821724,454,post login,201,Created,NormalTest 1-96,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,454,0,0
1671634821464,719,post-seller-product,201,Created,NormalTest 1-62,text,true,,675,124247,100,100,https://market-final-project.herokuapp.com/seller/product,719,0,0
1671634821891,406,post login,201,Created,NormalTest 1-60,text,true,,525,388,100,100,https://market-final-project.herokuapp.com/auth/login,406,0,0
1671634819701,2738,post login,201,Created,NormalTest 1-73,text,false,"The operation lasted too long: It took 2,738 milliseconds, but should not have lasted longer than 2,000 milliseconds.",525,388,100,100,https://market-final-project.herokuapp.com/auth/login,2738,0,0
1671634821919,551,post-register,201,Created,NormalTest 1-56,text,true,,574,859,100,100,https://market-final-project.herokuapp.com/auth/register,551,0,0
1671634821807,666,post-seller-product,201,Created,NormalTest 1-63,text,true,,675,124244,100,100,https://market-final-project.herokuapp.com/seller/product,666,0,0
1671634822184,310,get-seller-product,200,OK,NormalTest 1-62,text,true,,716,466,100,100,https://market-final-project.herokuapp.com/seller/product,310,0,0
1671634817520,5085,post-register,201,Created,NormalTest 1-66,text,false,"The operation lasted too long: It took 5,085 milliseconds, but should not have lasted longer than 2,000 milliseconds.",574,876,100,100,https://market-final-project.herokuapp.com/auth/register,5085,0,818
1671634817618,5040,post-register,201,Created,NormalTest 1-67,text,false,"The operation lasted too long: It took 5,040 milliseconds, but should not have lasted longer than 2,000 milliseconds.",573,870,100,100,https://market-final-project.herokuapp.com/auth/register,5040,0,730
